missing,seas,thresh
False,19.772005568579637,20.7129086279395
False,19.771830261796676,20.692363173853266
False,19.770798456159834,20.67309044701131
False,19.76997701866254,20.65454499288038
False,19.77029257087187,20.64072681137106
False,19.772466374980556,20.633454084260897
False,19.777650446990904,20.63599953874946
False,19.784457358934926,20.646908629414714
False,19.792210927506925,20.664544992656875
False,19.800357684149276,20.685454083098612
False,19.809027856757886,20.71436317336153
False,19.818602111490037,20.746908627179536
False,19.82966647387734,20.778908626464283
False,19.84264668896412,20.811817716637805
False,19.857071932819004,20.846726806766615
False,19.870833515281255,20.881090442362158
False,19.88352071760223,20.911454078047115
False,19.895003311886022,20.936181350221684
False,19.90579469656843,20.957999531552193
False,19.915634415857635,20.97236316759478
False,19.925749617234345,20.982181349193507
False,19.93583727040231,20.98745407634838
False,19.945772156230834,20.993999530747534
False,19.956648689922112,21.004726803235034
False,19.96951871217389,21.018181348388843
False,19.984600104273557,21.0310904390094
False,20.002503935578858,21.045635893229736
False,20.022972254680585,21.063817711005157
False,20.044913150759164,21.08454498326914
False,20.06865469793699,21.111454073576766
False,20.09494821099817,21.142181345617228
False,20.123252743298146,21.17927225387909
False,20.154444828751714,21.215999525785445
False,20.18905289209036,21.24981770684773
False,20.22554174677189,21.28254497884349
False,20.261727571157163,21.318544978038826
False,20.297505181176405,21.358908613500265
False,20.332664208690062,21.399272248961708
False,20.367016825002114,21.436363157223575
False,20.402165834985315,21.47563588361848
False,20.438356668135818,21.510363155569536
False,20.475236206505084,21.542908609387542
False,20.512296060422536,21.573817699605762
False,20.54842929277292,21.60509042617949
False,20.58203560306609,21.63636315275322
False,20.613357916415566,21.664181333949614
False,20.643392977101605,21.683817697147077
False,20.672175846480798,21.69709042412314
False,20.700547997111343,21.707090423899622
False,20.72932585772531,21.716363150965087
False,20.757327359729032,21.7274540598081
False,20.78269174684053,21.741999514028436
False,20.80474283575411,21.77090860429136
False,20.824031590644783,21.813090421530333
False,20.841427032279505,21.85509042059156
False,20.859097956001733,21.897090419652784
False,20.87733487019466,21.939272236891764
False,20.89599752943191,21.983635872263793
False,20.9149231488436,22.029999507591118
False,20.933227681367097,22.07854496105149
False,20.950270005053287,22.128544959933905
False,20.966455829885597,22.171999504417165
False,20.983726052389635,22.212726776234124
False,21.003260236776452,22.236181321164416
False,21.024419765479553,22.24218132103031
False,21.046896599437463,22.24836313907396
False,21.06933085889094,22.260544956983495
False,21.09162988168328,22.274908593026076
False,21.11453997383336,22.29290859262375
False,21.13889509475154,22.317817682976077
False,21.166425772823885,22.34927222772756
False,21.19765792839927,22.38745404505595
False,21.231269247457668,22.427090407806368
False,21.265679464569832,22.46709040691229
False,21.29976661632483,22.515090405839413
False,21.334189355350063,22.567090404677128
False,21.3692902631998,22.625999494269504
False,21.40550315711682,22.683272220262083
False,21.44199768839894,22.742817673476594
False,21.477560730728953,22.800817672180187
False,21.511546811757686,22.852908580106774
False,21.543245048327538,22.89745403365657
False,21.570401471183054,22.93418130556292
False,21.595190184211088,22.97099948655815
False,21.619677621166918,23.00590857668696
False,21.644337481172805,23.03663584872742
False,21.66893552720451,23.070999484322968
False,21.692171707958174,23.095908574675292
False,21.713446916938516,23.11481766516173
False,21.73462581286717,23.135454028336838
False,21.756981627244066,23.164181300422
False,21.780100478572802,23.190999481640752
False,21.803774141591738,23.220272208259182
False,21.830684834983277,23.25590857109901
False,21.859705286793083,23.291817661205478
False,21.889279957319083,23.327999478578572
False,21.92029502719824,23.36254493235187
False,21.951416989938615,23.397090386125175
False,21.983943911325287,23.43199947625398
False,22.017775616053683,23.46999947540462
False,22.05187028095653,23.503635838289156
False,22.085449043040946,23.527090383219452
False,22.11877736686399,23.549817655438737
False,22.150958683449968,23.567272200503144
False,22.181239173632147,23.575817654857588
False,22.209851744993607,23.582544927434487
False,22.236828954508326,23.588181290944867
False,22.26143451368788,23.602363108809698
False,22.286330581250617,23.615272199430247
False,22.310708241612318,23.627817653695292
False,22.335005761730386,23.637999471649525
False,22.359015277847874,23.647090380537236
False,22.382879539773768,23.66054492569105
False,22.40680140249978,23.687635834176422
False,22.431694965679903,23.724908560616043
False,22.458566991124847,23.77018128687685
False,22.487482592782563,23.819999467581514
False,22.519268216915577,23.879635829884904
False,22.55309491287875,23.94999946467579
False,22.587419980982048,24.01745400862261
False,22.62240370171275,24.088181279769007
False,22.658907582689963,24.162363096292733
False,22.69677134342641,24.23563582192769
False,22.736318049279262,24.304544911296546
False,22.776793881081794,24.359817637333833
False,22.816022530342703,24.40618127266116
False,22.851997986588422,24.44418127181179
False,22.884918096045443,24.480181271007126
False,22.91473277106148,24.503817634115173
False,22.9426065495519,24.502181270515383
False,22.968977698474106,24.49472672522746
False,22.994965676856413,24.48890854353932
False,23.01902277624356,24.488363089006057
False,23.041492097053627,24.488726725361566
False,23.061807648815922,24.492181270738897
False,23.08207812169117,24.499999452382323
False,23.10436462257044,24.508544906736766
False,23.12872725663646,24.519635815579775
False,23.153468052477148,24.52818126993422
False,23.178682176631824,24.540181269665997
False,23.203337823463645,24.557999451085912
False,23.227182050328633,24.580726723305194
False,23.250385155244516,24.601090359213668
False,23.273417962142663,24.618726722455822
False,23.296147738744555,24.639090358364292
False,23.317908319274945,24.66327217600561
False,23.336831434304024,24.68927217542447
False,23.351301757045952,24.715635811198833
False,23.36321009637407,24.74218126515095
False,23.374620063562062,24.768544900925313
False,23.385378891270495,24.793090354922132
False,23.395446509377543,24.815635808963652
False,23.40468517683946,24.81854489980772
False,23.411522141374846,24.81618126349692
False,23.41556922367858,24.80690853643145
False,23.417131958429525,24.790363082255816
False,23.41791583018761,24.76581762825899
False,23.418026023022612,24.734363083507503
False,23.419015254155024,24.701635811511743
False,23.420057077322323,24.66872672133823
False,23.42066814668006,24.636181267520215
False,23.419651367338904,24.606181268190774
False,23.417031783124976,24.57890854152764
False,23.413092389273636,24.574726723439298
False,23.40772048856726,24.57818126881663
False,23.401108918467106,24.583453995971496
False,23.39256146060657,24.591635813970434
False,23.381860233698255,24.599453995613867
False,23.369678916665244,24.60163581374692
False,23.356137719872994,24.60745399543506
False,23.341544682382995,24.613272177123193
False,23.326222869552414,24.618908540633576
False,23.311609797001505,24.6136358134787
False,23.29768542966936,24.5965449047698
False,23.28474278032179,24.57345399619501
False,23.274419715188138,24.537090360644164
False,23.267835693296735,24.50072672509332
False,23.26573451628385,24.46509036225349
False,23.266981698825468,24.430908544835695
False,23.2724011828015,24.408181272616414
False,23.282123196107865,24.38618127310816
False,23.29537138013431,24.365999455377437
False,23.310933613695806,24.345817637646718
False,23.32831653341746,24.342363092269387
False,23.348609545736227,24.353272182934642
False,23.370407692005827,24.378181273286973
False,23.392113176118716,24.415817636082103
False,23.412826924716583,24.45654490789905
False,23.432498850147155,24.500181270560066
False,23.451987955646928,24.54745399677617
False,23.469178037907326,24.59072672308168
False,23.483262685726743,24.63363581303167
False,23.49392885127847,24.682544902847564
False,23.500738267605108,24.73236308355223
False,23.502912071713794,24.772908537191427
False,23.500610544091806,24.808908536386767
False,23.495115928637365,24.828363081406465
False,23.4866185584291,24.83890853571621
False,23.475834686894533,24.84454489922659
False,23.463277712469466,24.844726717404345
False,23.448344078944007,24.84127217202702
False,23.432488832616706,24.834908535805617
False,23.415110921660272,24.814544899897143
False,23.39623288551825,24.784363082389945
False,23.378016006386225,24.750908537683166
False,23.362028027780397,24.719090356576174
False,23.346868999819705,24.68672672093592
False,23.331344331997414,24.6558176307177
False,23.31511342827806,24.62818126769906
False,23.297167022468326,24.605999450013048
False,23.27600498938261,24.585635814104577
False,23.252000482030343,24.565272178196103
False,23.22447731710584,24.54509036046538
False,23.19474528671606,24.53127217895606
False,23.164136722411484,24.519453997402028
False,23.131577244050842,24.508181270381268
False,23.095641857926932,24.49509036158296
False,23.058366627104704,24.480181271007115
False,23.0214795755876,24.461999453231698
False,22.98549410181142,24.44236309003424
False,22.950753306194244,24.412181272527032
False,22.918176297155306,24.376908546042717
False,22.887975947216763,24.3396358196031
False,22.860259944831004,24.297999456897383
False,22.834622580014617,24.256363094191666
False,22.810442765879394,24.213999458774932
False,22.787136981276355,24.17418127784676
False,22.764680182379358,24.1350903696296
False,22.74033758337424,24.096363097767956
False,22.713593281442595,24.064544916660957
False,22.685644371473764,24.033454008264982
False,22.65727222084322,24.009272190623673
False,22.628379158629023,23.989090372892946
False,22.598186321838327,23.96909037333998
False,22.565889803652116,23.949635828320282
False,22.53133934111359,23.923999465256934
False,22.493412970811793,23.892726738683212
False,22.45273428401755,23.853635830466047
False,22.41109391429965,23.815817649493166
False,22.370753319158258,23.781272195719854
False,22.330850990974263,23.73763583305884
False,22.29042274244139,23.687817652354184
False,22.248834964758377,23.632363108139145
False,22.20585475034215,23.569090382280677
False,22.1623586331075,23.50290856557813
False,22.11937591430866,23.440544930608432
False,22.07750764577291,23.381635841016063
False,22.039721520897487,23.32909038764509
False,22.005934895056136,23.28527220680633
False,21.97404909561858,23.241454025967563
False,21.94312497910468,23.195272208817986
False,21.91325771205376,23.157090391489596
False,21.88441223310922,23.128181301226668
False,21.856380678514135,23.107272210784934
False,21.829904345522152,23.107817665318198
False,21.803798661157003,23.116544937850403
False,21.778454309106415,23.126908573982394
False,21.75375859215277,23.13927221006968
False,21.72704434281249,23.141090391847225
False,21.697592803275445,23.134544937448073
False,21.66659605966575,23.125817664915864
False,21.634893080158985,23.119454028694463
False,21.603771117418603,23.11636311967264
